gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2404503504	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/4/54cd9bdd-d779-4af3-8a2c-f1dd8de27bee_image.jpg										© All rights reserved	Audun Jahren
2404503504	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/4/6621c99e-0868-4a96-9f2d-b20ff179d6a8_image.jpg										© All rights reserved	Audun Jahren
2404503504	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/4/1ca620d1-43bc-45f6-93cf-12ca6bdb9f29_image.jpg										© All rights reserved	Audun Jahren
2404493905	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/185105.jpg										© All rights reserved	Trond Hervik
2404474306	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/498967.jpg										© All rights reserved	Nils Harry Lillejord
2404353299	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/1/e5f53444-1c26-434b-8fb1-f7834d4ea7cf_image.jpg										© All rights reserved	Christian Dalen
2404353299	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/1/e26bd369-020a-4a69-a671-1e1294379a14_image.jpg										© All rights reserved	Christian Dalen
2404280575	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/164480.jpg										© All rights reserved	Nils Kristian Grønvik
2404200992	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/4c3b2ca8-12d3-4f4f-bc61-7b8053e76ec6_image.jpg										© All rights reserved	Kjell Klungland
2404200992	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/695c53b2-2ae4-48bc-b90b-104ed14f70e7_image.jpg										© All rights reserved	Kjell Klungland
2404152406	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/cc9ae7c7-650f-4e1d-a91e-3914c817b8d9_image.jpg										© All rights reserved	Lars Johan Ersland
2404084772	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/485569.jpg										© All rights reserved	Atle Ivar Olsen
2404083881	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/77157.jpg										© All rights reserved	Halvor Sørhuus
2404046053	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/128535.jpg										© All rights reserved	Karel Krizak
2404026206	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/42c6c8f9-68b7-4fc0-9303-baededa8a866_image.jpg			Flere bilder fra leiken: https://www.flickr.com/photos/128946008@N07/albums/72157666445676491							© All rights reserved	Svein Melum
2403971144	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/316278.jpg			Full fart på spillmyra							© All rights reserved	Audun Jahren
2403971144	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/316277.jpg										© All rights reserved	Audun Jahren
2403964523	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/484180.jpg			Det var 5 stk i treet..							© All rights reserved	Oona Torgersen
2403964523	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/484181.jpg			Nærbilde							© All rights reserved	Oona Torgersen
2403927788	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/5/49fd3278-a43c-4314-85a2-7a97298e1bc1_image.jpg										© All rights reserved	Atle Ivar Olsen
2403920853	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/85066.jpg										© All rights reserved	Terje Håheim
2403920853	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/85065.jpg										© All rights reserved	Terje Håheim
2403853435	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/460994.jpg										© All rights reserved	John Stenersen
2403823436	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324981.jpg										© All rights reserved	Tom Jansson
2403823436	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324978.jpg										© All rights reserved	Tom Jansson
2403823436	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324979.jpg										© All rights reserved	Tom Jansson
2403801033	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/53752888-32a1-44cf-88c0-31d6403675a7_image.jpg										© All rights reserved	Terje Moen
2403795095	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/304141.jpg										© All rights reserved	Odd Kindberg
2403787949	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/317410.jpg										© All rights reserved	Audun Jahren
2403738966	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/416971.jpg										© All rights reserved	Helga Saksen  Hammer
2403600432	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/178354.jpg										© All rights reserved	Julian Bell
2403552340	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/379942.jpg										© All rights reserved	Bjørn Fostad
2403510001	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/10/c29d93ad-839a-4dd6-b005-e60d95307c25_image.jpg										© All rights reserved	Helga Saksen  Hammer
2403510001	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/10/07ef4c64-cc89-46cc-8834-6e828f560fd9_image.jpg										© All rights reserved	Helga Saksen  Hammer
2403498934	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/10/6db4288a-cc92-4075-9bf7-dc9973325658_image.jpg										© All rights reserved	Helga Saksen  Hammer
2403467628	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/179882.jpg			Bilde tatt gjennom hytta vinduet							© All rights reserved	Andrew W. Clarke
2403387086	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/297738.jpg										© All rights reserved	Irene Alvheim
2403387086	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/297737.jpg										© All rights reserved	Irene Alvheim
2403372872	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/61511.jpg										© All rights reserved	Knut Olsen
2403361859	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/179961.jpg										© All rights reserved	Trond Hervik
2403339545	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/57947.jpg										http://creativecommons.org/licenses/by/4.0/	Nils Valland
2403317778	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/c5c571aa-3517-4623-8cfd-402293c6f226_image.jpg										© All rights reserved	Jan Inge Svensson
2403289492	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/62995.jpg										© All rights reserved	Svein  Hjelmeset
2403277454	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/9/d2de4a0e-312b-46e9-8518-693957c7a214_image.jpg										© All rights reserved	Ståle Sætre
2403204942	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/4/d22be3d4-1a1a-4971-858b-543d225e2142_image.jpg										© All rights reserved	Terje Moen
2403181026	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/5/ed05a1ee-f9df-48dd-aff6-04043c91d1b5_image.jpg										© All rights reserved	Anne Karin H. Johnsen
2403116612	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2019/1/836b75a8-211c-4168-aea9-fe036ce324b5_image.jpg										© All rights reserved	Anders Hangård
2403110801	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/438538.jpg										© All rights reserved	Øyvind Nyvold Larsen
2403098167	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/1/188e39e0-6d6f-43c1-b577-bdd108de7631_image.jpg										© All rights reserved	Liv Hilmarsen
2403096797	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/406508.jpg										© All rights reserved	Audun Jahren
2403096797	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/406506.jpg										© All rights reserved	Audun Jahren
2403096797	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/406510.jpg										© All rights reserved	Audun Jahren
2403096218	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/12/acbb278f-e3ea-4b0c-a2a4-64ba25f316f8_image.jpg										© All rights reserved	Liv Hilmarsen
2403091001	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/391363.jpg			Aktiv skjøtsel av kystlyngheia på Lygra er positivt for den lokale orrfuglbestanden.  Tok en tur i e							© All rights reserved	Anders Bjordal
2402934070	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/400939.jpg										© All rights reserved	Kjell A. Kristiansen
2402913289	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/64930.jpg										© All rights reserved	Karel Krizak
2402880125	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/0e0a03db-171b-483c-8108-0f88b1a93724_image.jpg										© All rights reserved	Anita Rude
2402855660	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/4/6c36498f-8d35-4fde-a2bd-24bfa25553e4_image.jpg										© All rights reserved	Inge Joar Indahl
2402813396	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/10/3ca7761c-fec3-4a72-b6a7-f3e7fd825596_image.jpg										© All rights reserved	Harald Dahlby
2402741655	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/5/203859ea-8df4-4a2b-a4f3-bc78e246caeb_image.jpg										http://creativecommons.org/licenses/by/4.0/	Nils Valland
2402712486	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/85069.jpg										© All rights reserved	Jostein Gohli
2402712486	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/85071.jpg										© All rights reserved	Jostein Gohli
2402712486	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/85070.jpg										© All rights reserved	Jostein Gohli
2402681237	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/7fd63d68-1457-4cfd-8841-8532de0fcdb1_image.jpg										© All rights reserved	Kjetil Johannessen
2402640467	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/5/6d6508f7-024b-4b63-8a29-e56f76d57d0b_image.jpg										© All rights reserved	Terje Bjerkan
2402587458	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/61512.jpg										© All rights reserved	Knut Olsen
2402581978	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/7ce539bf-a19d-4bcd-9ab1-a26454fafe21_image.jpg										© All rights reserved	Jon Helle
2402581978	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/9eb05910-6624-4cba-a494-a5626e73dd0c_image.jpg										© All rights reserved	Jon Helle
2402581978	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/2da132b6-00cf-4a3c-bf7e-c6c2967966f5_image.jpg										© All rights reserved	Jon Helle
2402555475	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/1/9de82a87-b3d9-4333-8d71-c065d4c64e25_image.jpg										© All rights reserved	Liv Hilmarsen
2402515119	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/450785c9-671f-49c0-84a1-f9eab3e76e18_image.jpg										© All rights reserved	Magne Flåten
2402470035	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/258788.jpg										© All rights reserved	Egil Ween
2402447439	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/307295.jpg										© All rights reserved	Bjørn Mo
2402354689	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/118636.jpg										© All rights reserved	Jostein Gohli
2402262380	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/fdc035e3-8aac-415c-8781-7e9afca7722e_image.jpg										© All rights reserved	Kjell Stokke
2402258043	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/2/a3b11cdc-b70c-40b5-a247-6be1220e2733_image.jpg										© All rights reserved	Ingvar Gjerdevik
2402235834	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/71953.jpg										© All rights reserved	Tore Vang
2402188460	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/245093.jpg										© All rights reserved	Anders Bjordal
2402094838	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/477385.jpg			I hagl-byge på ytterste kyst.							© All rights reserved	Jon Helle
2402094838	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/477384.jpg			Blant røsslyng som døde pga kulde forrige vinter							© All rights reserved	Jon Helle
2401997210	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/176315.jpg										© All rights reserved	Sven Andersen
2401995834	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/322563.jpg										© All rights reserved	Eivind Furset
2401988682	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/52b1ce36-bcf5-46b6-8ad1-0ffd7f39f0f1_image.jpg										© All rights reserved	Lars Herman Næss
2401988682	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/85807c75-151d-46c6-9788-1a2e0e97d8d7_image.jpg										© All rights reserved	Lars Herman Næss
2401988682	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/c4685594-f86e-4c37-8a0a-0d4bff4cad8a_image.jpg										© All rights reserved	Lars Herman Næss
2401988682	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/3236e943-50f0-49f1-a683-f7f45de574da_image.jpg										© All rights reserved	Lars Herman Næss
2401984554	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/184265.jpg										© All rights reserved	Per Ivar Nicolaisen
2401935989	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/252345.jpg										© All rights reserved	Fredrik Broms
2401901209	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/3bdad87a-c269-485a-8767-88b6b92e539b_image.jpg										© All rights reserved	Florian Sambraus
2401884551	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/5/a8177617-5aa3-4a1d-8e4a-aa1a175b1c22_image.jpg			Foto: Atle Ivar Olsen							© All rights reserved	Magnhild Johansen
2401869984	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/11/7637537c-7173-44c6-8e10-cc9e98b65d52_image.jpg			Fullt spill 12. november 2015							© All rights reserved	Kjetil Rolseth
2401746183	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/5/7e8db15b-f6af-4fe3-aa04-d64d3f22c7dc_image.jpg			Teke gjennom teleskopet							© All rights reserved	Pascale Baudonnel
2401723860	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/75596.jpg										© All rights reserved	Bjørnar Skjold
2401567716	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/403367.jpg										© All rights reserved	Are Nakrem
2401495692	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/408356.jpg										© All rights reserved	Inge Joar Indahl
2401411935	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/325408.jpg										© All rights reserved	Karl-Birger Strann
2401395165	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/88062.jpg										© All rights reserved	Morten Vang
2401373963	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/6/b005860c-4f7d-4011-a35c-b5e786d6a814_image.jpg										© All rights reserved	Gunstein Wigemyr
2401372280	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/1/744e09a4-3018-4eff-8ac8-c897b6e21dc1_image.jpg										© All rights reserved	Liv Hilmarsen
2401369575	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/123898.jpg										© All rights reserved	Jan Erik Tangen
2401369575	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/123897.jpg										© All rights reserved	Jan Erik Tangen
2401369575	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/123896.jpg										© All rights reserved	Jan Erik Tangen
2401361154	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/402542.jpg										© All rights reserved	Truls Lerdahl
2401206710	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/377e6d7e-3f0d-416c-8362-9a296fc373f8_image.jpg										© All rights reserved	Sigrid Øiumshaugen
2401031329	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/448327.jpg										© All rights reserved	Svein Melum
2400983310	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/78082.jpg										© All rights reserved	Per Kristensen
2400981143	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/10/8754373c-b367-46b0-a9a5-c60121bdbd7e_image.jpg										© All rights reserved	Harald Dahlby
2400920740	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/5cd5f841-fbe4-4a2f-ac58-4e27c3c72807_image.jpg										© All rights reserved	Eric Francois Roualet
2400835525	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/451866.jpg			Vi valgte Røy med det samme. RSK tipsa om orrhøne. Ber om kommentar							© All rights reserved	Kjell Klungland
2400786642	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/2ba502a0-1512-4bb6-96f9-15d7357c7dea_image.jpg			dokumentasjons-bilde tatt gjennom teleskop							© All rights reserved	Fredrik Broms
2400664795	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/499180.jpg										© All rights reserved	Jerry Skogbeck
2400653134	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/498601.jpg										© All rights reserved	Petter Thornes
2400556653	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/250400.jpg			Møtte Orrhanen spillende på samme sted på vei hjem, trakk inn i skogkanten.							© All rights reserved	Livar Frøyland
2400556653	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/250399.jpg			Trykket ved veikanten.							© All rights reserved	Livar Frøyland
2400523470	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/406515.jpg										© All rights reserved	Audun Jahren
2400523470	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/406514.jpg										© All rights reserved	Audun Jahren
2400423584	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/175562.jpg										© All rights reserved	Rune Schürmann
2400391231	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/5/56180c6f-e624-432c-a02e-0a2ae510c372_image.jpg										© All rights reserved	Arild Omberg
2400385924	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/176530.jpg										© All rights reserved	Terje Hansen
2400370191	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2015/5/d428b086-1571-480b-951a-639ed215a84c_image.jpg										© All rights reserved	Fredrik Broms
2400347053	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/309762.jpg										© All rights reserved	Ola Nordsteien
2400244858	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/4/3fd04661-ca51-47e7-943a-a40496fdabbc_image.jpg										© All rights reserved	Rune Zakariassen
2400215691	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/2/325668c8-9f95-4077-965c-21ed473c3043_image.jpg										© All rights reserved	Arnt Stavne
2400189704	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/448300.jpg										© All rights reserved	Terje Hansen
2400163996	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/460003.jpg										© All rights reserved	Marianne Hegge Skogsholm
2400134700	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2008/large/58448.jpg										© All rights reserved	Ingvar Måge
2400104012	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/3/15d9e5b4-0f14-43de-b70f-4e433c5b4529_image.jpg										© All rights reserved	Audun Jahren
2400104012	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/3/adca8cff-179a-4e1b-81e2-1f9226336e92_image.jpg										© All rights reserved	Audun Jahren
2400080716	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/318209.jpg										© All rights reserved	Per Åge Skålerud
2400080716	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/318212.jpg										© All rights reserved	Per Åge Skålerud
2400004422	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/367946.jpg										© All rights reserved	Torkjell Morset
2399968038	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/83908.jpg										© All rights reserved	Agnar Målsnes
2399942839	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/399674.jpg										© All rights reserved	Julian Bell
2399745711	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/473313.jpg										© All rights reserved	Torolf Nesbakken
2399689479	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/406441.jpg										© All rights reserved	Inge Joar Indahl
2399688900	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/480947.jpg			26 av dagens 37 ind. på Sauøya							© All rights reserved	John Stenersen
2399688900	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/480944.jpg										© All rights reserved	John Stenersen
2399654164	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/459050.jpg										© All rights reserved	John Stenersen
2399654164	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/459049.jpg										© All rights reserved	John Stenersen
2399626708	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/87322.jpg										© All rights reserved	Per Kristensen
2399490733	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/9/7973f7fe-b631-4c31-a656-6a363ed1e56d_image.jpg										© All rights reserved	Fredrik Tjessem
2399417461	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/126458.jpg										© All rights reserved	Åge Sten Fredriksen
2399416147	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2016/3/e30a1597-dd02-44e1-9a93-32543f0b52c6_image.jpg										© All rights reserved	Pål  Gisle
2399361680	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/402735.jpg										© All rights reserved	Steinar Midttveit
2399361680	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/402736.jpg										© All rights reserved	Steinar Midttveit
2399315540	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/168528.jpg										© All rights reserved	Nils Kristian Grønvik
2399315540	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/168527.jpg										© All rights reserved	Nils Kristian Grønvik
2399315540	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/168529.jpg										© All rights reserved	Nils Kristian Grønvik
2399301676	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/4/b58a9b11-96f1-4211-b3d7-e0ebc4b83747_image.jpg										© All rights reserved	Frank Alm Haugen
2399296333	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2015/large/499188.jpg										© All rights reserved	Jan Ove Bratset
2399190687	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324971.jpg										© All rights reserved	Audun Jahren
2399190687	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324973.jpg										© All rights reserved	Audun Jahren
2399190687	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324974.jpg										© All rights reserved	Audun Jahren
2399190687	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324977.jpg										© All rights reserved	Audun Jahren
2399190687	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324976.jpg										© All rights reserved	Audun Jahren
2399175279	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/1/a8883c46-7728-4ab1-9d12-728c99f8a581_image.jpg										© All rights reserved	Pascale Baudonnel
2399100311	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/1/9d61e07b-975c-42cb-a008-fda80542c92b_image.jpg										© All rights reserved	Anita Rude
2399071082	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/286ef9dd-8710-4c10-b814-082e5307d378_image.jpg			på brua							© All rights reserved	Anders Bjordal
2399060882	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/2/82351454-a209-42eb-b7d2-12b341326c00_image.jpg			En av fem orrhaner i veikanten ml. Skogmo og Blåbærtorpet.							© All rights reserved	Magne Myklebust
2399052104	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/324964.jpg										© All rights reserved	Per Kristensen
2399001084	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/5/4baedac3-f7c1-424d-99b3-b3f1df061f9b_image.jpg										© All rights reserved	Fredrik Broms
2398980434	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2020/3/7d252abe-7f5c-4d39-abf3-af9baca12b60_image.jpg										© All rights reserved	Magnhild Johansen
2398976329	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/86137.jpg			Videobilde....							© All rights reserved	Arnstein Indahl
2398882543	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/111032.jpg										© All rights reserved	Hans Olsvik [1959-2020]
2398800414	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/2017/6/02f4361e-6a89-4d4a-bfde-4ef672046a4a_image.jpg										© All rights reserved	Martin Fauskanger Andersen
2398691862	StillImage	image/jpeg	https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/105977.jpg										© All rights reserved	Michael Fredriksen
